MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
hd010588,dh006537,17/06/2026,24/06/2026,8679000.0,2228400.0,6450600.0
HD010589,dh011816,18/06/2026,17/08/2026,294260600.0,294260600.0,0.0
hd010590,dh000124,18/06/2026,04/09/2026,187118000.0,187118000.0,0.0
HD010591,dh004553,06/17/2026,25/06/2026,81600.0,61100.0,20500.0
hd010592,dh004241,19/06/2026,01/09/2026,387687000.0,387687000.0,0.0
hd010593,dh003523,19/06/2026,01/07/2026,7307500.0,3407900.0,3899600.0
hd010594,dh009248,18/06/2026,05/09/2026,365633600.0,171490900.0,194142700.0
HD010595,dh003950,19/06/2026,23/08/2026,493086800.0,493086800.0,0.0
HD010596,dh005890,18/06/2026,02/07/2026,4400400.0,4400400.0,0.0
HD010597,dh004184,18/06/2026,24/08/2026,462882800.0,462882800.0,0.0
HD010598,dh006172,19/06/2026,27/06/2026,1870000.0,1870000.0,0.0
hd010599,DH900004,18/06/2026,07/08/2026,155221600.0,74823800.0,80397800.0
hd010600,DH005428,18/06/2026,25/06/2026,376000.0,376000.0,0.0
hd010601,,17/06/2026,24/06/2026,17857300.0,17857300.0,0.0
HD010602,dh011552,21/06/2026,28/06/2026,11230000.0,11230000.0,0.0
hd010603,dh001597,18/06/2026,04/09/2026,128884000.0,108464400.0,20419600.0
hd010604,dh008350,19/06/2026,29/06/2026,12501300.0,4028100.0,8473200.0
hd010605,DH004846,21/06/2026,10/09/2026,748447100.0,295265300.0,453181800.0
hd010606,dh000467,19/06/2026,27/06/2026,123000.0,85300.0,37700.0
hd010607,dh011186,21/06/2026,2026-07-01,2295400.0,2295400.0,0.0
HD010608,dh004249,19/06/2026,26/06/2026,8933400.0,8933400.0,0.0
hd010609,dh004426,21/06/2026,29/06/2026,6642800.0,6642800.0,0.0
hd010610,dh007530,19/06/2026,27/06/2026,276000.0,238000.0,38000.0
hd010611,dh000639,19/06/2026,30/08/2026,415684400.0,336087600.0,79596800.0
HD010612,dh007192,2026-06-20,07/08/2026,202286000.0,202286000.0,0.0
hd010613,dh006540,19/06/2026,07/01/2026,985400.0,985400.0,0.0
hd010614,dh003504,22/06/2026,07/07/2026,468000.0,468000.0,0.0
HD010615,dh007905,20/06/2026,30/06/2026,10472700.0,10472700.0,0.0
hd010616,dh008501,21/06/2026,22/08/2026,95414200.0,88844600.0,6569600.0
hd010617,dh006431,20/06/2026,2026-09-13,295683000.0,133669100.0,162013900.0
HD010618,dh002321,19/06/2026,04/07/2026,195000.0,195000.0,0.0
hd010619,dh008295,20/06/2026,11/08/2026,160310600.0,160310600.0,0.0
hd010620,dh010666,22/06/2026,14/08/2026,643848400.0,104565900.0,539282500.0
hd010621,dh008931,20/06/2026,03/07/2026,5414500.0,5414500.0,0.0
hd010622,dh009605,19/06/2026,04/07/2026,255000.0,99900.0,155100.0
hd010623,,22/06/2026,2026-09-05,317839900.0,317839900.0,0.0
hd010624,dh011855,20/06/2026,29/08/2026,351071400.0,351071400.0,0.0
HD010625,DH002120,20/06/2026,27/06/2026,4578000.0,4578000.0,0.0
HD010626,dh000333,22/06/2026,30/06/2026,388800.0,76500.0,312300.0
HD010627,dh000373,19/06/2026,04/09/2026,154340200.0,21400000.0,132940200.0
HD010628,DH006274,21/06/2026,2026-08-14,382350800.0,91718500.0,290632300.0
hd010629,dh000069,22/06/2026,06/07/2026,190000.0,190000.0,0.0
hd010630,dh010264,21/06/2026,10/08/2026,203805100.0,20551100.0,183254000.0
hd010631,dh011835,21/06/2026,07/08/2026,221736400.0,6848000.0,214888400.0
HD010632,dh006369,22/06/2026,01/07/2026,879300.0,879300.0,0.0
hd010633,dh000192,19/06/2026,26/06/2026,1215800.0,1215800.0,0.0
hd010634,,21/06/2026,2026-08-17,54707000.0,1722700.0,52984300.0
hd010635,dh004256,22/06/2026,01/07/2026,427500.0,427500.0,0.0
hd010636,DH004466,21/06/2026,16/08/2026,427823400.0,427823400.0,0.0
HD010637,dh007959,22/06/2026,29/06/2026,2868000.0,2147100.0,720900.0
hd010638,dh000520,06/22/2026,29/06/2026,1618300.0,1618300.0,0.0
hd010639,dh010413,23/06/2026,08/07/2026,930000.0,164300.0,765700.0
hd010640,dh002266,23/06/2026,02/07/2026,269000.0,269000.0,0.0
hd010641,,21/06/2026,09/08/2026,579312200.0,579312200.0,0.0
HD010642,dh008824,20/06/2026,02/07/2026,1942600.0,1942600.0,0.0
hd010643,dh008251,23/06/2026,03/07/2026,1691200.0,1691200.0,0.0
hd010644,DH006976,20/06/2026,2026-06-29,23000.0,23000.0,0.0
hd010645,dh008097,23/06/2026,10/09/2026,309541300.0,309541300.0,0.0
hd010646,dh011035,20/06/2026,26/08/2026,22588200.0,22588200.0,0.0
hd010647,dh007859,22/06/2026,07/09/2026,86638500.0,72866900.0,13771600.0
HD010648,dh003710,21/06/2026,09/09/2026,101457800.0,17480200.0,83977600.0
hd010649,dh003042,24/06/2026,08/07/2026,556500.0,556500.0,0.0
hd010650,,23/06/2026,07/08/2026,5004000.0,5004000.0,0.0
hd010651,dh009719,24/06/2026,19/09/2026,368394400.0,368394400.0,0.0
hd010652,dh006118,24/06/2026,21/09/2026,589652200.0,458849100.0,130803100.0
hd010653,,24/06/2026,09/08/2026,161487900.0,153797200.0,7690700.0
HD010654,dh011357,24/06/2026,07/07/2026,336000.0,336000.0,0.0
hd010655,dh011850,22/06/2026,04/07/2026,26221500.0,17642900.0,8578600.0
hd010656,dh011962,21/06/2026,02/09/2026,282204300.0,170730300.0,111474000.0
hd010657,dh010030,21/06/2026,11/09/2026,197203800.0,26121600.0,171082200.0
hd010658,dh008379,23/06/2026,07/07/2026,3492500.0,3492500.0,0.0
hd010659,dh003148,21/06/2026,05/07/2026,6184500.0,6184500.0,0.0
hd010660,dh003776,2026-06-24,04/07/2026,3172500.0,3172500.0,0.0
hd010661,dh005252,21/06/2026,16/09/2026,47970100.0,20639500.0,27330600.0
HD010662,dh009453,23/06/2026,19/08/2026,132783400.0,25896000.0,106887400.0
hd010663,dh010713,21/06/2026,07/08/2026,435361900.0,435361900.0,0.0
hd010664,dh004787,23/06/2026,02/07/2026,2743900.0,2743900.0,0.0
hd010665,dh007477,23/06/2026,01/07/2026,3739800.0,3739800.0,0.0
HD010666,DH001505,25/06/2026,02/07/2026,185000.0,185000.0,0.0
hd010667,dh004138,25/06/2026,05/07/2026,12293000.0,9455900.0,2837100.0
hd010668,dh003653,23/06/2026,21/09/2026,429302500.0,4617300.0,424685200.0
hd010669,DH900005,22/06/2026,04/07/2026,3024000.0,3024000.0,0.0
HD010670,dh006363,24/06/2026,17/09/2026,513570600.0,513570600.0,0.0
HD010671,dh003377,22/06/2026,26/08/2026,225126400.0,55696900.0,169429500.0
HD010672,dh001293,23/06/2026,08/07/2026,12141400.0,12141400.0,0.0
hd010673,dh000016,06/22/2026,15/08/2026,465074000.0,465074000.0,0.0
HD010674,dh007429,23/06/2026,12/09/2026,189807000.0,189807000.0,0.0
hd010675,dh009829,24/06/2026,07/07/2026,114000.0,114000.0,0.0
hd010676,dh007958,23/06/2026,03/07/2026,8350500.0,8350500.0,0.0
HD010677,dh011232,25/06/2026,10/07/2026,954900.0,954900.0,0.0
hd010678,DH004949,25/06/2026,06/07/2026,688000.0,688000.0,0.0
hd010679,dh010782,24/06/2026,03/07/2026,4000500.0,3693000.0,307500.0
hd010680,dh007014,25/06/2026,2026-08-17,252459000.0,37472500.0,214986500.0
hd010681,dh010445,24/06/2026,07/09/2026,267055500.0,267055500.0,0.0
hd010682,dh001927,24/06/2026,18/08/2026,158085400.0,158085400.0,0.0
hd010683,DH900003,23/06/2026,30/06/2026,90000.0,90000.0,0.0
HD010684,dh005743,26/06/2026,08/07/2026,813600.0,813600.0,0.0
hd010685,dh003568,23/06/2026,06/07/2026,10394000.0,10394000.0,0.0
HD010686,dh004570,26/06/2026,06/07/2026,1880100.0,1880100.0,0.0
hd010687,dh007131,23/06/2026,12/08/2026,727234000.0,47105500.0,680128500.0
HD010688,dh008593,26/06/2026,06/09/2026,436742800.0,69151600.0,367591200.0
HD010689,dh008293,25/06/2026,02/07/2026,1148200.0,1148200.0,0.0
HD010690,dh006761,26/06/2026,05/07/2026,358000.0,358000.0,0.0
hd010691,dh011705,26/06/2026,16/08/2026,694274800.0,214436200.0,479838600.0
hd010692,dh006485,26/06/2026,14/09/2026,134136000.0,104746800.0,29389200.0
HD010693,dh004229,23/06/2026,13/09/2026,363713200.0,318925800.0,44787400.0
hd010694,dh011749,25/06/2026,07/07/2026,878800.0,878800.0,0.0
HD010695,DH900006,25/06/2026,07/07/2026,3679400.0,3679400.0,0.0
HD010696,dh001249,24/06/2026,19/08/2026,188534400.0,188534400.0,0.0
hd010697,dh011959,27/06/2026,17/09/2026,183047700.0,183047700.0,0.0
HD010698,dh003237,26/06/2026,06/09/2026,52852600.0,4790900.0,48061700.0
hd010699,DH900002,25/06/2026,09/09/2026,901867500.0,901867500.0,0.0
hd010700,dh009952,27/06/2026,08/07/2026,438900.0,438900.0,0.0
hd010701,dh007441,24/06/2026,08/07/2026,1392000.0,1392000.0,0.0
hd010702,dh005679,25/06/2026,08/20/2026,306709100.0,306709100.0,0.0
hd010703,dh001751,27/06/2026,22/09/2026,289480600.0,289480600.0,0.0
hd010704,dh003120,26/06/2026,08/07/2026,1860900.0,1860900.0,0.0
HD010705,dh009194,25/06/2026,10/07/2026,5177000.0,5177000.0,0.0
hd010706,dh006457,25/06/2026,06/07/2026,761100.0,761100.0,0.0
hd010707,dh007697,25/06/2026,2026-07-10,2150000.0,2150000.0,0.0
HD010708,,26/06/2026,04/07/2026,4202000.0,4202000.0,0.0
HD010709,,26/06/2026,04/07/2026,2761000.0,2761000.0,0.0
hd010710,,27/06/2026,2026-07-04,875800.0,691800.0,184000.0
hd010711,DH006579,26/06/2026,12/08/2026,236788600.0,96663600.0,140125000.0
HD010712,dh008387,24/06/2026,20/09/2026,186916200.0,105986700.0,80929500.0
HD010713,dh010965,26/06/2026,10/09/2026,533585800.0,533585800.0,0.0
hd010714,dh000381,26/06/2026,07/07/2026,2900500.0,2900500.0,0.0
hd010715,dh000317,24/06/2026,09/07/2026,259200.0,259200.0,0.0
hd010716,dh010832,25/06/2026,14/09/2026,320213300.0,320213300.0,0.0
hd010717,dh006407,25/06/2026,12/09/2026,521685000.0,114684500.0,407000500.0
hd010718,dh011146,28/06/2026,04/09/2026,128506000.0,96590100.0,31915900.0
HD010719,dh007594,27/06/2026,21/08/2026,251545700.0,102337200.0,149208500.0
hd010720,dh011751,06/27/2026,07/07/2026,2553000.0,2553000.0,0.0
hd010721,dh004761,26/06/2026,21/08/2026,144367500.0,144367500.0,0.0
hd010722,dh007748,26/06/2026,08/09/2026,292127800.0,292127800.0,0.0
hd010723,dh001298,25/06/2026,06/07/2026,1329000.0,1329000.0,0.0
HD010724,dh002095,25/06/2026,07/07/2026,476000.0,476000.0,0.0
hd010725,dh000177,25/06/2026,10/08/2026,214725600.0,214725600.0,0.0
HD010726,dh004833,28/06/2026,13/09/2026,365895600.0,365895600.0,0.0
hd010727,dh000836,25/06/2026,2026-08-19,292733300.0,292733300.0,0.0
hd010728,DH900003,25/06/2026,06/07/2026,6125000.0,6125000.0,0.0
hd010729,dh008576,28/06/2026,01/09/2026,89774900.0,89774900.0,0.0
HD010730,dh011386,26/06/2026,27/08/2026,569701600.0,81866500.0,487835100.0
hd010731,,27/06/2026,14/08/2026,226707200.0,194435400.0,32271800.0
hd010732,DH900005,28/06/2026,18/09/2026,135386500.0,19262100.0,116124400.0
HD010733,dh001839,28/06/2026,07/07/2026,850000.0,850000.0,0.0
hd010734,dh006480,29/06/2026,28/08/2026,373577300.0,373577300.0,0.0
hd010735,dh000930,27/06/2026,06/07/2026,2590000.0,2590000.0,0.0
HD010736,dh009021,28/06/2026,25/08/2026,214837800.0,58666000.0,156171800.0
HD010737,dh006777,29/06/2026,23/09/2026,351713500.0,281348400.0,70365100.0
hd010738,dh002059,27/06/2026,17/09/2026,654021300.0,654021300.0,0.0
HD010739,dh011994,27/06/2026,11/07/2026,376000.0,241600.0,134400.0
hd010740,dh006697,28/06/2026,10/09/2026,692795300.0,617034900.0,75760400.0
HD010741,dh005338,29/06/2026,14/07/2026,3276100.0,3276100.0,0.0
HD010742,dh005132,27/06/2026,10/07/2026,516000.0,516000.0,0.0
hd010743,dh000314,29/06/2026,23/09/2026,373440000.0,185089900.0,188350100.0
hd010744,dh006871,26/06/2026,07/07/2026,1516900.0,1516900.0,0.0
hd010745,dh001106,27/06/2026,09/09/2026,545390400.0,545390400.0,0.0
hd010746,dh007010,27/06/2026,09/07/2026,348500.0,348500.0,0.0
HD010747,dh010380,27/06/2026,09/07/2026,1758000.0,1758000.0,0.0
hd010748,,29/06/2026,15/08/2026,115323600.0,80349800.0,34973800.0
HD010749,DH900001,26/06/2026,03/07/2026,6956400.0,6956400.0,0.0
hd010750,,28/06/2026,05/07/2026,12393000.0,12393000.0,0.0
hd010751,DH009114,30/06/2026,15/07/2026,2367000.0,2367000.0,0.0
hd010752,dh002208,29/06/2026,12/07/2026,2833000.0,2833000.0,0.0
HD010753,dh005761,30/06/2026,15/07/2026,1513000.0,100.0,1512900.0
hd010754,dh004472,29/06/2026,11/07/2026,1107000.0,1107000.0,0.0
hd010755,dh011530,28/06/2026,18/09/2026,232821800.0,8976100.0,223845700.0
hd010756,DH001841,30/06/2026,13/07/2026,3179000.0,3179000.0,0.0
HD010757,dh002611,30/06/2026,09/07/2026,1764000.0,1764000.0,0.0
hd010758,dh004046,30/06/2026,05/09/2026,276190600.0,210723500.0,65467100.0
hd010759,dh010918,06/28/2026,08/07/2026,1365100.0,1365100.0,0.0
hd010760,dh005983,27/06/2026,25/09/2026,127050000.0,78182300.0,48867700.0
hd010761,dh011550,27/06/2026,24/08/2026,475853400.0,333935500.0,141917900.0
hd010762,DH003848,29/06/2026,07/07/2026,737200.0,558300.0,178900.0
HD010763,dh000599,29/06/2026,12/09/2026,278129400.0,278129400.0,0.0
HD010764,dh008997,28/06/2026,13/09/2026,194638000.0,21372300.0,173265700.0
hd010765,dh000766,01/07/2026,02/09/2026,354975900.0,20286300.0,334689600.0
hd010766,dh006219,28/06/2026,22/09/2026,299730300.0,299730300.0,0.0
hd010767,DH000345,30/06/2026,2026-07-11,9100800.0,6593000.0,2507800.0
hd010768,dh008236,01/07/2026,21/08/2026,347249000.0,347249000.0,0.0
hd010769,dh003198,30/06/2026,09/09/2026,263491600.0,263491600.0,0.0
hd010770,dh003885,30/06/2026,13/07/2026,891000.0,425400.0,465600.0
hd010771,dh000219,30/06/2026,07/07/2026,1848000.0,1848000.0,0.0
hd010772,dh004092,28/06/2026,06/07/2026,1750000.0,1750000.0,0.0
hd010773,dh006171,30/06/2026,17/08/2026,412100000.0,247967700.0,164132300.0
hd010774,dh005236,29/06/2026,11/07/2026,228600.0,228600.0,0.0
hd010775,dh005366,02/07/2026,16/07/2026,14670000.0,14670000.0,0.0
HD010776,dh000596,07/02/2026,09/07/2026,979000.0,979000.0,0.0
hd010777,dh010156,02/07/2026,13/09/2026,344978000.0,344978000.0,0.0
hd010778,dh003593,02/07/2026,28/08/2026,138122100.0,6459000.0,131663100.0
hd010779,dh008209,02/07/2026,24/09/2026,103145800.0,8827900.0,94317900.0
hd010780,DH900006,02/07/2026,07/09/2026,282573000.0,181421000.0,101152000.0
hd010781,DH000056,01/07/2026,09/07/2026,2521000.0,2521000.0,0.0
HD010782,DH005722,2026-06-30,15/08/2026,152398200.0,152398200.0,0.0
hd010783,dh011033,2026-07-01,13/07/2026,1650000.0,1115400.0,534600.0
hd010784,dh005684,29/06/2026,13/09/2026,297673500.0,297673500.0,0.0
hd010785,dh006064,30/06/2026,06/09/2026,736019000.0,736019000.0,0.0
hd010786,dh011677,01/07/2026,18/08/2026,888756000.0,231328000.0,657428000.0
hd010787,dh011718,01/07/2026,15/07/2026,1406000.0,1406000.0,0.0
HD010788,,29/06/2026,11/07/2026,800000.0,800000.0,0.0
hd010789,dh007102,02/07/2026,28/09/2026,391246700.0,391246700.0,0.0
HD010790,dh000410,30/06/2026,09/07/2026,4235800.0,2757300.0,1478500.0
hd010791,dh006656,01/07/2026,28/09/2026,450583500.0,373469100.0,77114400.0
hd010792,dh008194,30/06/2026,22/08/2026,112015900.0,112015900.0,0.0
hd010793,dh010823,30/06/2026,14/09/2026,150788000.0,58355600.0,92432400.0
hd010794,dh004304,30/06/2026,10/07/2026,1653000.0,1653000.0,0.0
hd010795,DH900009,30/06/2026,26/08/2026,130547400.0,130547400.0,0.0
HD010796,,01/07/2026,16/07/2026,13749000.0,13749000.0,0.0
hd010797,dh004037,03/07/2026,14/07/2026,141000.0,141000.0,0.0
HD010798,DH900000,30/06/2026,11/07/2026,1918000.0,1918000.0,0.0
HD010799,dh008710,02/07/2026,11/07/2026,1732800.0,1732800.0,0.0
hd010800,dh008175,01/07/2026,10/07/2026,883500.0,883500.0,0.0
hd010801,DH006625,02/07/2026,2026-08-23,296730900.0,212251700.0,84479200.0
hd010802,dh004890,01/07/2026,10/07/2026,5009000.0,5009000.0,0.0
hd010803,dh005854,02/07/2026,16/07/2026,5055200.0,5055200.0,0.0
hd010804,dh010937,02/07/2026,09/07/2026,1830600.0,1830600.0,0.0
hd010805,dh005131,04/07/2026,16/07/2026,6913700.0,3209800.0,3703900.0
hd010806,dh009166,04/07/2026,18/09/2026,471918600.0,471918600.0,0.0
hd010807,dh009102,02/07/2026,16/08/2026,237875400.0,210452600.0,27422800.0
hd010808,dh011116,04/07/2026,27/09/2026,490038700.0,490038700.0,0.0
hd010809,dh006648,04/07/2026,13/07/2026,4050900.0,4050900.0,0.0
hd010810,dh011024,03/07/2026,15/07/2026,2472000.0,2472000.0,0.0
hd010811,dh004759,02/07/2026,01/09/2026,310076600.0,310076600.0,0.0
hd010812,dh007171,02/07/2026,29/08/2026,158189200.0,129493800.0,28695400.0
HD010813,dh005016,03/07/2026,11/07/2026,12527800.0,12527800.0,0.0
HD010814,dh001229,01/07/2026,08/07/2026,3550000.0,3550000.0,0.0
hd010815,dh000243,2026-07-01,11/07/2026,19159800.0,19159800.0,0.0
hd010816,dh007035,02/07/2026,14/07/2026,4914500.0,4914500.0,0.0
HD010817,,02/07/2026,15/09/2026,194723400.0,89302900.0,105420500.0
hd010818,DH002080,02/07/2026,10/07/2026,2878000.0,2878000.0,0.0
hd010819,dh001697,01/07/2026,16/07/2026,414000.0,414000.0,0.0
hd010820,dh004518,04/07/2026,14/07/2026,2119000.0,2119000.0,0.0
hd010821,dh008548,04/07/2026,22/09/2026,697280600.0,697280600.0,0.0
hd010822,dh008678,03/07/2026,10/07/2026,216000.0,216000.0,0.0
hd010823,dh004698,01/07/2026,02/09/2026,81382000.0,81382000.0,0.0
hd010824,dh011038,02/07/2026,07/11/2026,1368000.0,1368000.0,0.0
hd010825,dh008976,05/07/2026,19/09/2026,309583000.0,50384800.0,259198200.0
hd010826,dh008163,04/07/2026,15/07/2026,395200.0,395200.0,0.0
hd010827,dh001897,03/07/2026,01/10/2026,79725000.0,27627300.0,52097700.0
hd010828,dh006649,03/07/2026,2026-08-21,666117000.0,216913300.0,449203700.0
hd010829,dh001449,03/07/2026,26/08/2026,116139000.0,116139000.0,0.0
hd010830,dh011401,05/07/2026,27/08/2026,474028700.0,474028700.0,0.0
hd010831,dh001264,04/07/2026,15/07/2026,249900.0,249900.0,0.0
HD010832,dh006666,05/07/2026,17/07/2026,2749500.0,2749500.0,0.0
hd010833,dh003549,05/07/2026,20/07/2026,1267400.0,1267400.0,0.0
HD010834,dh002313,02/07/2026,12/07/2026,3361800.0,3361800.0,0.0
HD010835,dh009991,03/07/2026,23/08/2026,775071600.0,512113200.0,262958400.0
HD010836,dh001791,04/07/2026,14/07/2026,3200000.0,3200000.0,0.0
hd010837,dh001349,04/07/2026,12/09/2026,579034800.0,249432800.0,329602000.0
hd010838,dh001285,04/07/2026,13/07/2026,6772200.0,6772200.0,0.0
hd010839,dh010690,04/07/2026,19/09/2026,918241800.0,146864000.0,771377800.0
hd010840,dh005773,05/07/2026,31/08/2026,185136200.0,185136200.0,0.0
hd010841,dh001580,04/07/2026,14/07/2026,4350000.0,4350000.0,0.0
hd010842,dh000660,05/07/2026,15/07/2026,14605200.0,11197300.0,3407900.0
hd010843,DH900000,04/07/2026,23/08/2026,442648400.0,335719000.0,106929400.0
hd010844,DH003350,03/07/2026,05/09/2026,180981200.0,56547500.0,124433700.0
HD010845,dh001057,04/07/2026,01/09/2026,533883800.0,533883800.0,0.0
hd010846,dh006575,04/07/2026,17/07/2026,1314900.0,1166900.0,148000.0
HD010847,dh007933,05/07/2026,07/18/2026,1633000.0,1104100.0,528900.0
hd010848,dh001922,05/07/2026,22/09/2026,245589800.0,245589800.0,0.0
hd010849,DH900000,06/07/2026,03/09/2026,134517200.0,134517200.0,0.0
HD010850,dh004369,06/07/2026,13/07/2026,2007900.0,2007900.0,0.0
hd010851,dh000305,05/07/2026,28/09/2026,236278400.0,10198100.0,226080300.0
HD010852,dh003860,04/07/2026,12/07/2026,2297200.0,2297200.0,0.0
HD010853,dh008479,04/07/2026,17/07/2026,1918000.0,1323200.0,594800.0
HD010854,dh001127,04/07/2026,15/07/2026,7913500.0,7913500.0,0.0
hd010855,dh001111,05/07/2026,01/10/2026,87768200.0,10663700.0,77104500.0
HD010856,dh008282,05/07/2026,20/07/2026,12261000.0,12261000.0,0.0
hd010857,dh011499,05/07/2026,23/08/2026,287417200.0,287417200.0,0.0
hd010858,dh003899,06/07/2026,18/07/2026,1611900.0,1611900.0,0.0
hd010859,dh003335,06/07/2026,03/10/2026,126068700.0,40737400.0,85331300.0
HD010860,dh002659,04/07/2026,09/09/2026,169344000.0,169344000.0,0.0
hd010861,dh000569,04/07/2026,08/09/2026,287306400.0,37268600.0,250037800.0
hd010862,dh010975,07/07/2026,15/09/2026,395719000.0,188732300.0,206986700.0
hd010863,,08/07/2026,16/09/2026,188922000.0,86646900.0,102275100.0
hd010864,,07/07/2026,15/07/2026,2095800.0,2095800.0,0.0
hd010865,dh010718,07/07/2026,18/07/2026,7822100.0,7822100.0,0.0
hd010866,dh008657,07/07/2026,21/07/2026,2079000.0,2079000.0,0.0
hd010867,dh006602,05/07/2026,18/07/2026,3452800.0,3452800.0,0.0
HD010868,DH004136,05/07/2026,19/07/2026,1971000.0,1971000.0,0.0
HD010869,dh003666,08/07/2026,20/07/2026,117000.0,117000.0,0.0
HD010870,DH000331,05/07/2026,19/07/2026,4496500.0,4496500.0,0.0
HD010871,dh010878,06/07/2026,14/07/2026,688000.0,688000.0,0.0
hd010872,dh001039,06/07/2026,11/09/2026,415426800.0,415426800.0,0.0
hd010873,dh002098,08/07/2026,15/07/2026,9245200.0,9245200.0,0.0
HD010874,dh007849,06/07/2026,20/07/2026,4576000.0,4576000.0,0.0
hd010875,dh002061,09/07/2026,18/07/2026,12280000.0,12280000.0,0.0
hd010876,dh011335,09/07/2026,16/07/2026,850000.0,790200.0,59800.0
hd010877,dh007670,06/07/2026,15/07/2026,3034500.0,3034500.0,0.0
hd010878,dh006281,09/07/2026,17/07/2026,831600.0,293100.0,538500.0
hd010879,dh009714,06/07/2026,15/07/2026,4424200.0,4424200.0,0.0
hd010880,dh005706,08/07/2026,15/07/2026,4538400.0,4538400.0,0.0
hd010881,dh010637,09/07/2026,18/07/2026,3550000.0,3550000.0,0.0
hd010882,dh006208,07/07/2026,15/07/2026,17134000.0,347200.0,16786800.0
hd010883,DH006843,06/07/2026,03/09/2026,290090400.0,3018200.0,287072200.0
hd010884,dh009485,07/07/2026,17/07/2026,3056100.0,3056100.0,0.0
hd010885,,07/07/2026,19/07/2026,4609400.0,4609400.0,0.0
HD010886,dh006386,07/07/2026,14/07/2026,1279800.0,1279800.0,0.0
hd010887,dh008467,08/07/2026,23/07/2026,9765000.0,9734900.0,30100.0
hd010888,DH001413,06/07/2026,26/08/2026,282332700.0,174596900.0,107735800.0
HD010889,,09/07/2026,22/07/2026,1319800.0,1068300.0,251500.0
hd010890,dh000418,06/07/2026,2026-07-20,2352000.0,2352000.0,0.0
hd010891,dh005750,06/07/2026,01/10/2026,143588900.0,113975000.0,29613900.0
hd010892,dh007826,06/07/2026,2026-07-13,1485000.0,1485000.0,0.0
hd010893,dh010702,07/07/2026,19/07/2026,6424000.0,6424000.0,0.0
hd010894,dh007217,09/07/2026,26/09/2026,354695400.0,184186900.0,170508500.0
hd010895,dh000688,06/07/2026,06/09/2026,90142000.0,15152600.0,74989400.0
hd010896,DH009458,06/07/2026,17/07/2026,4120400.0,3298800.0,821600.0
hd010897,,07/07/2026,20/07/2026,17186800.0,17186800.0,0.0
hd010898,DH900005,09/07/2026,29/08/2026,398256600.0,398256600.0,0.0
hd010899,dh007164,07/07/2026,03/10/2026,248638000.0,154857300.0,93780700.0
hd010900,dh003525,07/07/2026,12/09/2026,19017300.0,19017300.0,0.0
hd010901,dh007858,07/07/2026,15/07/2026,3066000.0,1121500.0,1944500.0
HD010902,dh008928,07/07/2026,25/09/2026,509731400.0,509731400.0,0.0
hd010903,,09/07/2026,22/07/2026,10754400.0,10754400.0,0.0
HD010904,dh010897,08/07/2026,05/10/2026,283681800.0,283681800.0,0.0
hd010905,,07/07/2026,17/09/2026,173181000.0,161662600.0,11518400.0
hd010906,dh009449,09/07/2026,22/07/2026,2037000.0,2037000.0,0.0
hd010907,DH009747,10/07/2026,21/07/2026,2328000.0,2328000.0,0.0
hd010908,dh003317,09/07/2026,22/07/2026,25600.0,25600.0,0.0
hd010909,dh006652,07/07/2026,17/07/2026,1728900.0,1728900.0,0.0
hd010910,dh003617,09/07/2026,19/07/2026,1120000.0,1120000.0,0.0
hd010911,DH004781,09/07/2026,20/07/2026,260000.0,260000.0,0.0
HD010912,DH900007,08/07/2026,16/07/2026,2196400.0,2196400.0,0.0
hd010913,dh005886,08/07/2026,23/08/2026,137722800.0,53255800.0,84467000.0
hd010914,dh005173,11/07/2026,24/07/2026,3214000.0,3214000.0,0.0
HD010915,dh005269,08/07/2026,26/08/2026,9970500.0,9970500.0,0.0
hd010916,dh009483,08/07/2026,22/07/2026,794400.0,794400.0,0.0
HD010917,dh005452,10/07/2026,19/07/2026,6503400.0,6503400.0,0.0
hd010918,dh007501,09/07/2026,17/07/2026,2953800.0,2953800.0,0.0
hd010919,dh005812,08/07/2026,09/10/2026,191075600.0,191075600.0,0.0
hd010920,dh010574,11/07/2026,23/07/2026,6351900.0,6351900.0,0.0
hd010921,dh002641,11/07/2026,28/08/2026,290402200.0,119198500.0,171203700.0
hd010922,,11/07/2026,25/07/2026,11310600.0,11310600.0,0.0
hd010923,dh005105,11/07/2026,2026-09-27,156726500.0,88140400.0,68586100.0
hd010924,dh010903,10/07/2026,02/10/2026,441827600.0,421062500.0,20765100.0
HD010925,dh005458,09/07/2026,16/09/2026,187177500.0,2241600.0,184935900.0
hd010926,dh006053,10/07/2026,24/07/2026,2323400.0,2323400.0,0.0
HD010927,dh011631,10/07/2026,22/07/2026,1557000.0,1363900.0,193100.0
hd010928,dh008242,10/07/2026,25/09/2026,156125400.0,101004700.0,55120700.0
HD010929,dh009196,12/07/2026,27/08/2026,616755100.0,161034400.0,455720700.0
hd010930,DH004465,09/07/2026,22/07/2026,7725000.0,7725000.0,0.0
hd010931,dh011462,12/07/2026,26/07/2026,504400.0,504400.0,0.0
HD010932,dh008059,2026-07-10,22/07/2026,1875600.0,1353300.0,522300.0
hd010933,dh006814,11/07/2026,2026-07-21,742800.0,742800.0,0.0
hd010934,dh008590,10/07/2026,14/09/2026,413380600.0,413380600.0,0.0
hd010935,dh004588,13/07/2026,22/07/2026,2173600.0,1415100.0,758500.0
