MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO002086,NCC028,SP0208,2026-02-06 09:32:25,263,79200.0
PO000064,NCC031,SP0073,2026-02-06 10:31:05,599,62500.0
PO000505,NCC044,SP0052,2026-02-06 12:48:19,678,27600.0
PO001739,NCC015,SP0219,2026-02-06 16:12:48,81,37200.0
PO001274,NCC010,SP0071,2026-02-06 19:11:05,61,535600.0
PO002077,NCC004,SP0059,2026-02-07 12:06:06,911,499400.0
PO001491,NCC003,SP0066,2026-02-07 12:19:35,544,305100.0
PO001102,NCC015,SP0101,2026-02-07 14:22:58,276,222300.0
PO002176,NCC007,SP0057,2026-02-07 21:39:41,101,151100.0
PO002526,NCC033,SP0174,2026-02-07 22:38:51,202,549800.0
PO001033,NCC014,SP0114,2026-02-08 00:45:03,770,53100.0
PO000679,NCC016,SP0017,2026-02-08 00:57:18,751,35800.0
PO001867,NCC012,SP0217,2026-02-08 11:51:15,715,176500.0
PO003320,NCC012,SP0186,2026-02-08 15:51:57,115,551300.0
PO003169,NCC024,SP0132,2026-02-08 16:55:34,610,255800.0
PO002252,NCC041,SP0212,2026-02-09 03:36:06,855,129200.0
PO001447,NCC020,SP0190,2026-02-09 04:08:51,569,30400.0
PO002684,NCC029,SP0184,2026-02-09 04:46:13,872,174100.0
PO000127,NCC010,SP0217,2026-02-09 06:53:05,165,166900.0
PO000763,NCC028,SP0047,2026-02-09 14:15:30,808,104500.0
PO003071,NCC004,SP0005,2026-02-09 18:25:24,647,168400.0
PO002595,NCC018,SP0085,2026-02-10 08:39:02,507,67600.0
PO002841,NCC012,SP0072,2026-02-10 14:25:30,918,422900.0
PO002569,NCC008,SP0136,2026-02-10 15:34:35,294,500400.0
PO003198,NCC031,SP0110,2026-02-10 19:21:05,753,41800.0
PO000804,NCC016,SP0199,2026-02-10 19:46:26,911,100600.0
PO003475,NCC034,SP0008,2026-02-11 05:23:53,993,828200.0
PO000212,NCC015,SP0077,2026-02-11 09:59:25,220,97200.0
PO001213,NCC015,SP0087,2026-02-11 15:03:43,721,122500.0
PO002538,NCC016,SP0068,2026-02-11 18:58:53,548,39000.0
PO001371,NCC006,SP0180,2026-02-12 01:51:08,529,789600.0
PO000256,NCC021,SP0084,2026-02-12 14:45:48,532,84700.0
PO002961,NCC021,SP0170,2026-02-12 16:49:39,428,122500.0
PO002971,NCC022,SP0149,2026-02-13 00:34:41,582,674200.0
PO000950,NCC014,SP0002,2026-02-13 09:54:26,973,26300.0
PO001247,NCC023,SP0102,2026-02-13 14:22:24,966,582300.0
PO002557,NCC034,SP0157,2026-02-13 18:51:48,198,188400.0
PO001362,NCC020,SP0219,2026-02-14 12:32:10,673,46300.0
PO000493,NCC005,SP0114,2026-02-14 18:57:18,344,63000.0
PO003334,NCC019,SP0122,2026-02-14 19:10:23,822,74500.0
PO001469,NCC041,SP0181,2026-02-14 23:27:34,948,423700.0
PO003052,NCC001,SP0189,2026-02-15 02:31:36,913,95200.0
PO002430,NCC013,SP0217,2026-02-15 05:13:29,750,138600.0
PO002121,NCC017,SP0159,2026-02-15 10:53:31,601,432000.0
PO003222,NCC007,SP0166,2026-02-15 15:17:02,205,203400.0
PO002616,NCC022,SP0118,2026-02-16 09:17:53,726,122700.0
PO000422,NCC025,SP0218,2026-02-16 15:01:21,981,95800.0
PO001313,NCC039,SP0199,2026-02-16 21:54:14,100,79500.0
PO000884,NCC044,SP0077,2026-02-17 00:04:17,416,92400.0
PO003406,NCC042,SP0088,2026-02-17 03:23:11,950,56400.0
PO002189,NCC027,SP0205,2026-02-17 05:23:00,659,323700.0
PO001774,NCC014,SP0179,2026-02-17 06:27:51,46,165600.0
PO000571,NCC044,SP0045,2026-02-17 06:57:46,817,127600.0
PO000660,NCC036,SP0073,2026-02-17 13:36:47,714,74600.0
PO001128,NCC001,SP0077,2026-02-17 19:12:07,121,76600.0
PO002377,NCC025,SP0040,2026-02-17 20:21:40,438,126800.0
PO003395,NCC010,SP0178,2026-02-18 05:44:19,299,148500.0
PO000215,NCC009,SP0030,2026-02-18 08:28:32,730,568200.0
PO000262,NCC014,SP0138,2026-02-18 19:14:58,525,24500.0
PO002839,NCC013,SP0081,2026-02-18 19:49:20,87,29900.0
PO000859,NCC039,SP0001,2026-02-19 01:51:16,806,30300.0
PO000046,NCC037,SP0219,2026-02-19 08:21:07,402,32400.0
PO002553,NCC027,SP0080,2026-02-19 16:05:59,635,119300.0
PO002254,NCC015,SP0093,2026-02-19 23:20:36,82,671800.0
PO002255,NCC020,SP0027,2026-02-20 02:49:34,745,43200.0
PO001978,NCC021,SP0103,2026-02-20 08:31:19,520,135600.0
PO002103,NCC003,SP0166,2026-02-20 08:48:15,793,198900.0
PO002485,NCC029,SP0103,2026-02-20 15:44:25,36,133800.0
PO002542,NCC013,SP0184,2026-02-20 15:49:40,184,122700.0
PO002652,NCC013,SP0190,2026-02-20 16:44:16,131,28900.0
PO002313,NCC001,SP0131,2026-02-20 16:47:52,910,29300.0
PO002269,NCC022,SP0091,2026-02-21 11:05:51,631,49700.0
PO003298,NCC008,SP0054,2026-02-21 19:51:00,973,95100.0
PO000063,NCC015,SP0096,2026-02-21 22:27:49,197,44200.0
PO002090,NCC027,SP0058,2026-02-21 22:29:06,257,33000.0
PO003467,NCC042,SP0149,2026-02-21 22:52:46,866,812000.0
PO001042,NCC035,SP0169,2026-02-22 00:42:40,185,539000.0
PO001737,NCC013,SP0082,2026-02-22 02:05:17,638,541700.0
PO003416,NCC014,SP0141,2026-02-22 09:44:42,967,42500.0
PO001407,NCC020,SP0173,2026-02-22 10:26:15,773,97000.0
PO002446,NCC001,SP0067,2026-02-22 17:34:02,128,12600.0
PO002556,NCC008,SP0026,2026-02-22 18:53:08,800,68200.0
PO000073,NCC034,SP0123,2026-02-23 09:52:51,681,144400.0
PO001355,NCC033,SP0154,2026-02-23 14:32:58,459,23300.0
PO001369,NCC025,SP0119,2026-02-24 01:20:40,173,161900.0
PO003394,NCC031,SP0126,2026-02-24 02:47:09,703,69800.0
PO002529,NCC040,SP0170,2026-02-24 14:57:21,48,161800.0
PO003098,NCC005,SP0104,2026-02-24 20:45:58,289,658000.0
PO001197,NCC008,SP0047,2026-02-24 21:13:15,349,87400.0
PO000154,NCC038,SP0215,2026-02-25 10:37:04,724,53000.0
PO001769,NCC009,SP0010,2026-02-25 13:30:13,559,573400.0
PO001526,NCC007,SP0014,2026-02-25 15:01:41,495,458000.0
PO001141,NCC037,SP0098,2026-02-26 00:57:40,135,78300.0
PO001438,NCC007,SP0173,2026-02-26 06:31:40,637,93500.0
PO002635,NCC011,SP0163,2026-02-26 23:38:04,679,101500.0
PO001593,NCC030,SP0134,2026-02-27 01:35:39,796,109200.0
PO000662,NCC014,SP0013,2026-02-27 05:49:24,573,62000.0
PO001245,NCC001,SP0020,2026-02-27 12:01:42,515,61500.0
PO000219,NCC039,SP0203,2026-02-27 16:43:38,330,673100.0
PO003403,NCC002,SP0175,2026-02-27 19:40:20,100,18800.0
PO003066,NCC045,SP0051,2026-02-27 19:48:22,942,135300.0
PO002685,NCC008,SP0004,2026-02-27 22:53:08,295,99500.0
PO000969,NCC022,SP0046,2026-02-28 07:05:34,731,26300.0
PO001227,NCC027,SP0117,2026-02-28 10:18:19,278,34000.0
PO002387,NCC026,SP0017,2026-02-28 13:34:59,364,38700.0
PO002927,NCC018,SP0154,2026-03-01 01:08:16,114,24900.0
PO002856,NCC003,SP0111,2026-03-01 13:34:36,471,38900.0
PO001345,NCC028,SP0022,2026-03-01 17:18:27,712,663700.0
PO001192,NCC044,SP0210,2026-03-01 18:36:41,755,20100.0
PO003059,NCC003,SP0130,2026-03-01 20:39:59,48,133100.0
PO000393,NCC033,SP0115,2026-03-02 01:01:34,962,20400.0
PO000729,NCC020,SP0156,2026-03-02 01:41:05,617,66200.0
PO003421,NCC041,SP0091,2026-03-02 07:40:58,535,46900.0
PO000080,NCC023,SP0022,2026-03-02 08:48:12,427,773100.0
PO001430,NCC023,SP0174,2026-03-02 15:03:18,512,535000.0
PO003409,NCC007,SP0134,2026-03-02 19:23:22,604,93700.0
PO002537,NCC022,SP0110,2026-03-02 21:11:05,518,37900.0
PO000367,NCC009,SP0060,2026-03-03 04:29:02,383,19100.0
PO000835,NCC018,SP0173,2026-03-03 06:31:42,145,77200.0
PO002295,NCC031,SP0104,2026-03-03 10:14:34,308,787800.0
PO003034,NCC010,SP0043,2026-03-03 11:45:46,56,145800.0
PO000458,NCC039,SP0176,2026-03-03 11:50:50,162,91000.0
PO003488,NCC030,SP0051,2026-03-03 13:49:56,946,171800.0
PO002395,NCC008,SP0148,2026-03-03 21:40:03,827,37100.0
PO000692,NCC003,SP0161,2026-03-04 07:47:23,445,64000.0
PO001835,NCC027,SP0074,2026-03-04 09:14:04,715,806200.0
PO000632,NCC014,SP0175,2026-03-04 14:25:40,70,19500.0
PO003253,NCC006,SP0084,2026-03-05 04:36:52,190,100800.0
PO001122,NCC005,SP0201,2026-03-05 04:57:46,185,536600.0
PO001490,NCC023,SP0069,2026-03-05 17:23:11,944,37800.0
PO002939,NCC034,SP0100,2026-03-05 18:16:12,353,154700.0
PO002454,NCC016,SP0208,2026-03-05 22:07:24,299,70100.0
PO001186,NCC026,SP0177,2026-03-06 03:42:40,258,160600.0
PO001435,NCC044,SP0150,2026-03-06 18:21:25,893,109200.0
PO001390,NCC018,SP0193,2026-03-06 18:27:29,67,89700.0
PO000289,NCC025,SP0023,2026-03-06 21:28:51,75,99100.0
PO001470,NCC008,SP0005,2026-03-06 23:31:03,268,149000.0
PO001343,NCC043,SP0051,2026-03-07 00:50:49,620,152900.0
PO002443,NCC037,SP0158,2026-03-07 15:42:32,132,97700.0
PO000863,NCC029,SP0129,2026-03-07 18:18:32,908,166500.0
PO000271,NCC019,SP0016,2026-03-07 19:43:22,113,522500.0
PO001553,NCC016,SP0156,2026-03-08 00:05:10,302,85500.0
PO000474,NCC038,SP0112,2026-03-08 10:11:41,763,90400.0
PO002308,NCC036,SP0105,2026-03-08 11:08:44,883,119700.0
PO002228,NCC042,SP0138,2026-03-08 13:48:48,277,23100.0
PO001971,NCC014,SP0203,2026-03-08 19:06:08,921,599700.0
PO003368,NCC013,SP0084,2026-03-09 05:23:33,174,107800.0
PO000100,NCC015,SP0022,2026-03-09 10:14:23,22,884600.0
PO000152,NCC004,SP0211,2026-03-09 20:21:50,363,135500.0
PO002512,NCC021,SP0207,2026-03-09 20:30:58,602,19000.0
PO003115,NCC041,SP0028,2026-03-09 23:07:09,763,87700.0
PO002509,NCC041,SP0082,2026-03-10 02:33:02,604,605000.0
PO000044,NCC035,SP0044,2026-03-10 06:04:26,177,891800.0
PO000251,NCC002,SP0053,2026-03-10 14:53:26,801,161800.0
PO001960,NCC035,SP0064,2026-03-11 02:26:58,918,110200.0
PO000685,NCC031,SP0203,2026-03-11 04:26:49,401,648900.0
PO002759,NCC009,SP0105,2026-03-11 05:43:53,332,125600.0
PO002499,NCC025,SP0111,2026-03-11 08:30:02,639,40700.0
PO000929,NCC043,SP0155,2026-03-11 10:27:11,906,152000.0
PO002988,NCC024,SP0167,2026-03-11 12:43:59,260,29000.0
PO001648,NCC010,SP0031,2026-03-11 18:13:11,257,36900.0
PO000520,NCC005,SP0007,2026-03-11 20:12:44,757,149600.0
PO000509,NCC041,SP0166,2026-03-11 22:41:50,962,244500.0
PO001239,NCC023,SP0158,2026-03-12 03:46:28,478,91200.0
PO003353,NCC031,SP0213,2026-03-13 01:52:58,572,23200.0
PO002661,NCC007,SP0012,2026-03-13 02:36:50,971,110200.0
PO000189,NCC029,SP0193,2026-03-13 04:40:07,789,64400.0
PO002900,NCC002,SP0214,2026-03-13 05:58:38,980,39800.0
PO003430,NCC010,SP0052,2026-03-13 06:41:37,789,29900.0
PO000269,NCC015,SP0097,2026-03-13 14:15:47,828,62100.0
PO003432,NCC003,SP0059,2026-03-13 14:38:01,461,404300.0
PO002789,NCC013,SP0176,2026-03-13 15:41:07,872,74000.0
PO000708,NCC037,SP0039,2026-03-13 16:09:53,735,15400.0
PO000640,NCC017,SP0176,2026-03-13 20:35:28,728,78800.0
PO002496,NCC043,SP0178,2026-03-13 21:22:28,417,127600.0
PO002719,NCC007,SP0025,2026-03-14 01:14:00,443,26000.0
PO001456,NCC045,SP0167,2026-03-14 11:40:25,383,29500.0
PO003299,NCC018,SP0046,2026-03-14 17:01:40,303,24800.0
PO000499,NCC007,SP0191,2026-03-14 19:45:24,56,37600.0
PO000139,NCC005,SP0005,2026-03-15 02:43:33,861,138400.0
PO001460,NCC012,SP0113,2026-03-15 08:43:36,561,108000.0
PO001052,NCC010,SP0194,2026-03-15 18:26:51,306,111400.0
PO001757,NCC021,SP0024,2026-03-16 10:54:52,613,49100.0
PO003427,NCC042,SP0161,2026-03-16 16:17:18,993,65300.0
PO000501,NCC002,SP0045,2026-03-16 17:40:57,559,114000.0
PO000828,NCC015,SP0144,2026-03-17 09:42:54,895,120900.0
PO000448,NCC033,SP0025,2026-03-17 11:43:46,210,25500.0
PO002394,NCC019,SP0143,2026-03-17 16:40:57,308,106200.0
PO000158,NCC019,SP0135,2026-03-17 18:15:25,209,675700.0
PO001658,NCC014,SP0196,2026-03-18 09:05:17,503,91800.0
PO000359,NCC018,SP0161,2026-03-18 15:34:55,598,69100.0
PO001741,NCC028,SP0008,2026-03-18 17:27:48,338,747600.0
PO003268,NCC031,SP0175,2026-03-18 20:14:08,703,21200.0
PO002307,NCC032,SP0138,2026-03-19 02:55:47,162,23600.0
PO000184,NCC031,SP0003,2026-03-19 03:48:48,194,43100.0
PO002056,NCC001,SP0189,2026-03-19 05:16:07,794,87000.0
PO002076,NCC045,SP0062,2026-03-19 05:53:51,163,153000.0
PO001057,NCC035,SP0171,2026-03-19 08:24:14,790,18900.0
PO001898,NCC038,SP0072,2026-03-19 12:59:27,91,451700.0
PO000770,NCC017,SP0109,2026-03-19 15:01:32,566,551700.0
PO000936,NCC039,SP0203,2026-03-19 22:49:54,111,660300.0
PO003254,NCC005,SP0111,2026-03-20 00:41:51,312,38900.0
PO001228,NCC044,SP0004,2026-03-20 05:15:51,592,124500.0
PO000347,NCC022,SP0211,2026-03-20 07:41:05,52,142400.0
PO001840,NCC023,SP0171,2026-03-20 09:45:25,977,19900.0
PO000838,NCC023,SP0187,2026-03-20 12:50:40,734,157500.0
PO000043,NCC016,SP0174,2026-03-20 13:32:36,494,487800.0
PO003176,NCC045,SP0116,2026-03-20 16:38:17,296,395300.0
PO001825,NCC025,SP0070,2026-03-20 16:52:24,919,104000.0
PO002539,NCC015,SP0080,2026-03-20 21:32:01,21,104900.0
PO002091,NCC036,SP0160,2026-03-21 03:38:25,536,40400.0
PO001513,NCC037,SP0195,2026-03-21 06:41:38,592,148700.0
PO002929,NCC030,SP0160,2026-03-21 14:55:42,298,45500.0
PO001699,NCC045,SP0039,2026-03-21 15:58:44,597,14400.0
PO000745,NCC029,SP0047,2026-03-21 19:55:12,921,94600.0
PO000711,NCC009,SP0168,2026-03-22 04:09:38,144,22900.0
PO003178,NCC044,SP0102,2026-03-22 09:03:44,427,522900.0
PO002588,NCC025,SP0205,2026-03-22 09:57:10,80,310700.0
PO002167,NCC016,SP0185,2026-03-22 12:24:18,316,19000.0
PO003131,NCC043,SP0195,2026-03-22 14:10:36,663,131900.0
PO000118,NCC019,SP0152,2026-03-22 16:05:21,129,112000.0
PO002612,NCC026,SP0179,2026-03-22 18:48:34,482,133300.0
PO001563,NCC043,SP0058,2026-03-22 21:07:29,317,30000.0
PO003062,NCC036,SP0062,2026-03-22 21:29:58,663,140900.0
PO002902,NCC022,SP0129,2026-03-22 23:24:51,828,126600.0
PO001528,NCC005,SP0142,2026-03-23 03:45:59,996,293100.0
PO002271,NCC013,SP0013,2026-03-23 08:07:51,774,63300.0
PO002984,NCC026,SP0023,2026-03-23 10:35:12,157,126700.0
PO000480,NCC039,SP0185,2026-03-23 19:31:05,879,20800.0
PO001124,NCC045,SP0082,2026-03-24 00:37:25,117,504400.0
PO000455,NCC027,SP0197,2026-03-24 07:26:24,249,531100.0
PO002471,NCC029,SP0072,2026-03-24 12:31:22,450,408400.0
PO003419,NCC022,SP0079,2026-03-24 12:48:14,153,21100.0
PO001552,NCC045,SP0209,2026-03-25 02:32:39,411,87600.0
PO002173,NCC030,SP0016,2026-03-25 04:53:09,235,638900.0
PO001697,NCC003,SP0069,2026-03-25 15:05:50,395,42600.0
PO001136,NCC038,SP0021,2026-03-26 05:27:15,47,34400.0
PO003423,NCC032,SP0135,2026-03-26 11:43:11,85,723000.0
PO000814,NCC010,SP0210,2026-03-26 15:25:08,288,19400.0
PO002953,NCC008,SP0189,2026-03-26 16:00:56,807,95900.0
PO000325,NCC035,SP0008,2026-03-27 00:35:20,742,728600.0
PO002152,NCC014,SP0015,2026-03-27 02:49:36,528,63800.0
PO002506,NCC012,SP0126,2026-03-27 03:18:36,850,56300.0
PO001609,NCC003,SP0192,2026-03-27 04:45:35,663,281300.0
PO002508,NCC037,SP0186,2026-03-27 09:52:58,576,656500.0
PO000483,NCC038,SP0200,2026-03-27 23:51:28,391,277700.0
PO000123,NCC020,SP0220,2026-03-28 02:16:21,599,39200.0
PO000124,NCC039,SP0052,2026-03-28 02:29:21,620,27200.0
PO000875,NCC035,SP0065,2026-03-28 03:47:13,50,496100.0
PO001267,NCC019,SP0119,2026-03-28 08:33:36,21,143800.0
PO001458,NCC025,SP0006,2026-03-28 10:08:54,301,573300.0
PO002735,NCC020,SP0145,2026-03-28 11:08:36,899,97500.0
PO001093,NCC030,SP0039,2026-03-29 03:37:22,161,15000.0
PO001175,NCC014,SP0111,2026-03-29 07:55:35,604,41300.0
PO000860,NCC030,SP0178,2026-03-29 20:21:07,495,145100.0
PO000081,NCC038,SP0070,2026-03-29 21:46:40,21,104000.0
PO003056,NCC008,SP0109,2026-03-30 03:47:23,802,507700.0
PO001521,NCC024,SP0030,2026-03-30 11:08:47,33,603800.0
PO000405,NCC006,SP0164,2026-03-31 00:19:48,734,458400.0
PO001777,NCC039,SP0164,2026-03-31 13:18:14,225,531400.0
PO003332,NCC021,SP0103,2026-03-31 16:16:45,797,126900.0
PO002171,NCC022,SP0025,2026-03-31 16:47:58,802,23000.0
PO000956,NCC017,SP0097,2026-03-31 18:32:12,632,50100.0
PO000646,NCC034,SP0211,2026-03-31 22:36:50,562,141000.0
PO000529,NCC012,SP0159,2026-04-01 07:50:44,555,430400.0
PO003125,NCC016,SP0199,2026-04-01 08:35:21,618,99000.0
PO000834,NCC043,SP0046,2026-04-02 09:18:08,303,28100.0
PO000330,NCC019,SP0157,2026-04-02 13:43:18,522,169900.0
PO003237,NCC014,SP0206,2026-04-02 14:54:50,241,37800.0
PO002682,NCC035,SP0022,2026-04-02 22:35:09,983,826700.0
PO001791,NCC011,SP0118,2026-04-02 23:32:40,232,129100.0
PO001423,NCC019,SP0182,2026-04-03 00:22:15,78,60600.0
PO003133,NCC043,SP0161,2026-04-03 12:13:09,388,60000.0
PO000246,NCC026,SP0056,2026-04-03 13:43:14,996,42200.0
PO001414,NCC014,SP0157,2026-04-03 14:26:35,165,159500.0
PO000485,NCC014,SP0201,2026-04-03 18:06:46,28,574900.0
PO000840,NCC023,SP0173,2026-04-04 03:22:10,450,83200.0
PO000647,NCC044,SP0191,2026-04-04 03:29:22,363,38600.0
PO000865,NCC014,SP0035,2026-04-04 03:48:36,636,619400.0
PO000085,NCC006,SP0154,2026-04-04 07:28:38,364,23500.0
PO002384,NCC040,SP0128,2026-04-04 09:17:23,576,145300.0
PO001636,NCC023,SP0178,2026-04-04 10:54:41,568,117500.0
PO000392,NCC031,SP0181,2026-04-04 18:07:44,472,531700.0
PO001225,NCC043,SP0163,2026-04-04 18:53:01,579,97900.0
PO000598,NCC005,SP0080,2026-04-05 01:10:52,290,110500.0
PO000167,NCC005,SP0179,2026-04-05 02:58:30,553,161300.0
PO000439,NCC030,SP0054,2026-04-05 02:59:30,209,76800.0
PO003241,NCC025,SP0206,2026-04-05 07:49:00,773,38900.0
PO003093,NCC004,SP0127,2026-04-05 13:41:44,778,28600.0
PO000528,NCC041,SP0009,2026-04-05 16:34:55,738,314300.0
PO000542,NCC038,SP0213,2026-04-06 01:22:31,35,24900.0
PO001266,NCC001,SP0041,2026-04-06 01:33:52,722,807900.0
PO000210,NCC015,SP0018,2026-04-06 11:57:31,193,633900.0
PO001931,NCC030,SP0187,2026-04-06 13:28:40,853,130000.0
PO002477,NCC043,SP0145,2026-04-06 13:30:04,574,90600.0
PO003424,NCC030,SP0065,2026-04-06 14:47:24,795,597600.0
PO002531,NCC045,SP0029,2026-04-07 06:56:38,946,147700.0
PO000935,NCC010,SP0181,2026-04-07 09:35:37,783,575500.0
PO003015,NCC036,SP0187,2026-04-07 13:47:39,365,141200.0
PO001894,NCC020,SP0215,2026-04-07 16:59:55,602,55100.0
PO000844,NCC035,SP0089,2026-04-07 21:35:36,750,117100.0
PO001427,NCC038,SP0018,2026-04-08 00:36:58,981,513800.0
PO003461,NCC037,SP0028,2026-04-08 08:33:14,305,96600.0
PO000531,NCC037,SP0203,2026-04-08 10:02:27,355,728000.0
PO002710,NCC029,SP0088,2026-04-09 01:17:56,778,70400.0
PO001103,NCC008,SP0053,2026-04-09 05:12:42,133,123000.0
PO001168,NCC044,SP0128,2026-04-09 07:13:59,982,135700.0
PO000793,NCC032,SP0071,2026-04-09 08:17:23,344,539200.0
PO001048,NCC035,SP0001,2026-04-09 12:06:56,377,30500.0
PO000340,NCC045,SP0126,2026-04-09 13:07:28,171,53900.0
PO002708,NCC035,SP0176,2026-04-09 14:35:07,796,75200.0
PO002309,NCC038,SP0181,2026-04-10 02:52:11,289,467800.0
PO000243,NCC022,SP0057,2026-04-10 03:52:04,298,156800.0
PO001815,NCC045,SP0054,2026-04-10 05:29:34,313,85500.0
PO001680,NCC006,SP0136,2026-04-10 06:24:17,329,642400.0
PO001936,NCC002,SP0153,2026-04-10 08:17:46,345,125100.0
PO002286,NCC025,SP0162,2026-04-10 08:39:15,409,95700.0
PO003245,NCC015,SP0169,2026-04-10 13:38:36,576,507500.0
PO000825,NCC007,SP0082,2026-04-11 00:53:38,764,640600.0
PO001555,NCC029,SP0177,2026-04-11 01:41:47,325,161200.0
PO000872,NCC008,SP0076,2026-04-11 09:08:07,926,52300.0
PO003210,NCC008,SP0199,2026-04-11 11:38:02,426,93000.0
PO002326,NCC004,SP0025,2026-04-11 13:42:53,696,26600.0
PO002571,NCC021,SP0165,2026-04-11 15:16:06,418,22000.0
PO002549,NCC042,SP0177,2026-04-11 19:12:35,527,114500.0
PO001735,NCC020,SP0111,2026-04-12 00:56:13,430,36500.0
PO000623,NCC033,SP0002,2026-04-12 03:32:35,119,25800.0
PO003054,NCC003,SP0118,2026-04-12 09:45:26,556,121600.0
PO000465,NCC035,SP0080,2026-04-12 20:29:35,82,123200.0
PO001712,NCC036,SP0062,2026-04-12 23:51:55,545,167400.0
PO001352,NCC045,SP0106,2026-04-13 08:32:14,986,127200.0
PO002400,NCC033,SP0114,2026-04-13 16:54:47,496,61700.0
PO000229,NCC018,SP0058,2026-04-13 21:48:17,939,31300.0
PO002559,NCC015,SP0076,2026-04-13 22:06:02,938,67600.0
PO001888,NCC017,SP0031,2026-04-13 22:44:42,118,39000.0
PO000858,NCC011,SP0111,2026-04-13 23:50:43,787,40300.0
PO000378,NCC029,SP0109,2026-04-14 01:55:19,136,632100.0
PO002938,NCC042,SP0095,2026-04-14 15:08:53,302,62800.0
PO002896,NCC041,SP0074,2026-04-14 17:33:50,77,680500.0
PO000550,NCC017,SP0013,2026-04-14 18:45:30,379,67800.0
PO001249,NCC011,SP0150,2026-04-15 14:33:26,829,117800.0
PO002413,NCC029,SP0015,2026-04-15 19:01:38,268,50600.0
PO000578,NCC013,SP0140,2026-04-15 21:56:45,556,151600.0
PO001370,NCC012,SP0076,2026-04-15 23:26:25,237,70000.0
PO000853,NCC030,SP0109,2026-04-16 00:03:40,306,631900.0
PO000503,NCC032,SP0158,2026-04-16 12:02:38,717,93700.0
PO002195,NCC004,SP0019,2026-04-17 00:22:47,880,93200.0
PO001359,NCC043,SP0148,2026-04-17 04:25:40,889,36300.0
PO001751,NCC006,SP0133,2026-04-17 04:49:12,802,145900.0
PO003304,NCC006,SP0186,2026-04-17 06:53:37,709,634400.0
PO003191,NCC005,SP0186,2026-04-17 07:38:49,885,653400.0
PO002220,NCC042,SP0151,2026-04-17 18:29:22,367,103700.0
PO000402,NCC035,SP0149,2026-04-17 19:06:41,716,835700.0
PO000567,NCC024,SP0063,2026-04-17 21:41:48,347,52900.0
PO000236,NCC020,SP0186,2026-04-18 10:54:31,138,690100.0
PO001635,NCC008,SP0133,2026-04-18 16:04:18,822,137400.0
PO002257,NCC007,SP0172,2026-04-18 22:49:42,617,490700.0
PO000655,NCC032,SP0013,2026-04-18 23:14:25,731,70600.0
PO003258,NCC002,SP0024,2026-04-19 06:03:34,358,57100.0
PO001585,NCC018,SP0090,2026-04-19 07:07:53,596,541200.0
PO001604,NCC038,SP0059,2026-04-19 10:07:29,647,472000.0
PO000963,NCC029,SP0179,2026-04-19 13:39:41,504,121600.0
PO000978,NCC027,SP0168,2026-04-19 15:21:23,969,19300.0
PO000690,NCC044,SP0004,2026-04-19 15:49:55,944,130400.0
PO002100,NCC001,SP0047,2026-04-19 22:15:59,458,77100.0
PO003482,NCC029,SP0172,2026-04-20 01:47:55,626,402000.0
PO003481,NCC041,SP0016,2026-04-20 08:00:12,520,583400.0
PO002828,NCC005,SP0020,2026-04-20 14:26:47,548,53400.0
PO001386,NCC024,SP0207,2026-04-20 15:59:45,170,19800.0
PO001104,NCC034,SP0063,2026-04-20 18:13:18,673,58700.0
PO002128,NCC015,SP0119,2026-04-21 00:04:58,721,162900.0
PO001204,NCC009,SP0048,2026-04-21 07:57:41,317,39200.0
PO001433,NCC013,SP0166,2026-04-21 13:51:13,715,244000.0
PO000083,NCC001,SP0013,2026-04-21 14:21:34,855,63000.0
PO002041,NCC042,SP0014,2026-04-21 20:39:04,587,400800.0
PO000131,NCC040,SP0070,2026-04-22 02:45:21,647,107500.0
PO001158,NCC038,SP0094,2026-04-22 03:59:36,479,97500.0
PO002424,NCC006,SP0053,2026-04-22 07:47:08,660,158100.0
PO002495,NCC026,SP0020,2026-04-23 07:15:16,596,58400.0
PO003103,NCC032,SP0182,2026-04-23 10:30:26,340,64900.0
PO000625,NCC026,SP0115,2026-04-23 22:59:12,264,18900.0
PO002453,NCC025,SP0099,2026-04-24 01:43:39,973,137000.0
PO002783,NCC005,SP0162,2026-04-24 10:45:39,860,109800.0
PO000079,NCC013,SP0195,2026-04-24 10:47:27,152,125000.0
PO000680,NCC023,SP0129,2026-04-24 11:26:40,857,129200.0
PO002142,NCC022,SP0134,2026-04-24 12:23:57,819,123200.0
PO002352,NCC013,SP0210,2026-04-24 21:09:45,700,19600.0
PO002469,NCC027,SP0084,2026-04-25 02:51:27,310,92600.0
PO002775,NCC036,SP0047,2026-04-25 03:28:08,380,97300.0
PO002520,NCC024,SP0182,2026-04-25 08:29:43,447,84100.0
PO000445,NCC004,SP0085,2026-04-25 19:44:05,357,60400.0
PO001831,NCC016,SP0129,2026-04-26 11:18:25,40,153500.0
PO000466,NCC007,SP0015,2026-04-26 14:00:39,164,61500.0
PO001582,NCC030,SP0061,2026-04-26 22:03:12,755,126900.0
PO000615,NCC040,SP0194,2026-04-26 23:24:05,41,80100.0
PO000060,NCC021,SP0122,2026-04-27 07:09:07,601,93300.0
PO002491,NCC045,SP0049,2026-04-27 12:22:41,625,133700.0
PO002860,NCC032,SP0102,2026-04-28 03:23:11,450,536000.0
